zip_code,year,Jan_rain,Feb_rain,Mar_rain,Apr_rain,May_rain,Jun_rain,Jul_rain,Aug_rain,Sep_rain,Oct_rain,Nov_rain,Dec_rain,Jan_temperature,Feb_temperature,Mar_temperature,Apr_temperature,May_temperature,Jun_temperature,Jul_temperature,Aug_temperature,Sep_temperature,Oct_temperature,Nov_temperature,Dec_temperature,Jan_wind_direction,Feb_wind_direction,Mar_wind_direction,Apr_wind_direction,May_wind_direction,Jun_wind_direction,Jul_wind_direction,Aug_wind_direction,Sep_wind_direction,Oct_wind_direction,Nov_wind_direction,Dec_wind_direction,Jan_windspeed,Feb_windspeed,Mar_windspeed,Apr_windspeed,May_windspeed,Jun_windspeed,Jul_windspeed,Aug_windspeed,Sep_windspeed,Oct_windspeed,Nov_windspeed,Dec_windspeed
303301,1989,0.0068926870271784,-999.0,0.0132806426535371,0.0269838735430304,0.1751972291706754,0.2605839993669384,0.1433524913314017,0.1005113736554399,0.1359745276124856,0.1331628167212853,0.0150573030968056,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
303301,1990,0.0078453348276828,0.0521964662019776,0.0088105726872246,0.1052211400287402,0.2054069655570521,0.1403022869351903,0.1919441409775329,0.1559395756186445,0.0974005637331663,0.204140356486292,0.0236527676176542,0.0002656924609764,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
303301,1991,0.000224152423648,-999.0,0.0066079295154185,0.146255787961041,0.1869347700596498,0.1837461422806045,0.0823635586377238,0.2649738435314172,0.1391585760517799,0.103269123171609,0.035052426237503,0.0069080039853869,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
303301,1992,0.0009526478005043,0.0557626843896903,-999.0,0.083506306881686,0.0451221858764672,0.0364010445517132,0.1899966750581865,0.2075471698113207,0.0922330097087378,0.0873631204540004,0.0711411850768105,0.0482896047824643,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
303301,1993,-999.0,-999.0,0.0031096138896087,0.1460961200702538,0.1277660188570329,0.0803196961304106,0.1636821355626276,0.1115617468994298,0.1184883599540661,0.1505075533530493,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
303301,1994,-999.0,-999.0,0.0716506867064006,0.0747245728883921,0.1951125649413123,0.2590804779615415,0.1709970075523678,0.3750073473226356,0.1315899363190312,0.0590680201422747,0.021153377225067,0.0129525074726004,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
303301,1995,-999.0,-999.0,0.0056361751749157,0.1066581510458247,0.2207042524533385,0.0901321516182638,0.2300384743266993,0.2900135190736496,0.1246998642864599,0.0819279034449684,0.0418800292611558,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
303301,1996,-999.0,0.0635435240719727,-999.0,0.1476927989781255,0.1628824321724072,0.1454459127957585,0.0941908516600959,0.1605830835243637,0.0678045725023488,0.0854448085684597,0.0357839551328944,0.0062437728329458,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
303301,1997,-999.0,0.0001621008267142,0.0467089919668307,0.1015487785406354,0.2968058495285742,0.1340508031969613,0.1633021422125113,0.1649326985246576,0.1489717089466541,0.0724962033410598,0.0114606193611314,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
303301,1998,0.000224152423648,-999.0,0.0009069707178025,0.140348076001916,0.1951125649413123,0.232333623486587,0.0928608749346886,0.2948333627226239,0.123342728886105,0.0286148189593158,0.0432211655693733,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
303301,1999,0.0322219108994116,0.0395526017182687,0.0195646540554547,0.1834584065144499,0.215605156821243,0.1572366859222916,0.1008407352871324,0.2204196790689472,0.0892055538156383,0.1027895452002238,0.0491343574737868,0.0193955496512786,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
303301,2000,-999.0,0.110228562165667,0.0505960093288416,0.2248123902283251,0.2459111025591688,0.203450185961858,0.1858642473756709,0.1713983424440134,0.1108675227059192,0.0543521700903205,0.0020726652036088,0.0079707738292925,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
303301,2001,0.0016811431773606,-999.0,-999.0,0.0485390387992974,0.3231672118529922,0.115612882804463,0.1959815703225194,0.1462998883206959,0.177680342415701,0.1341219726640556,0.0035966837356742,0.0009963467286615,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
303301,2002,0.0071728775567385,0.0873723455989625,0.015029800466442,0.0582787801373143,0.3638637675582067,0.1194112526707288,0.0709162589654681,0.1477693528478222,0.1211504332393778,0.0657821117416673,0.1456352109241648,0.0164065094652939,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
303301,2003,0.038890445502942,0.0567352893499756,0.0408784659238144,0.0416733194954494,0.0998653069078314,0.1152963519822742,0.1232128437752339,0.1522953035913713,0.2235619584507777,0.0091119814563184,0.0001828822238478,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
303301,2004,0.0090221350518352,-999.0,0.0053122570614148,0.1719623183777742,0.2448527996921301,0.1706892458653161,0.1535173134470147,0.1399518015635102,0.1922956467272157,0.0187834705459195,0.0152401853206534,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
303301,2005,-999.0,-999.0,0.0411376004146151,0.0282612166693278,0.1295939965364634,0.1922133417741552,0.1448724647318672,0.166519720213954,0.1265789748407975,0.0908800255774918,0.023530846135089,0.0263035536366655,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
303301,2006,-999.0,0.0556005835629761,0.0286991448561803,0.0970780775985949,0.1766403694439099,0.1137928305768774,0.1562722652353584,0.3115264797507788,0.1659880989664892,0.1014307409479658,-999.0,0.0,0.4974093264248705,0.506578947368421,0.5677419354838712,0.5941176470588234,0.54375,0.7037037037037037,0.7397260273972602,0.0289098574583416,0.6971830985915495,0.5243902439024389,0.4315068493150685,0.4216216216216216,1.0,41.0,32.0,41.0,19.0,32.0,32.0,32.0,19.0,13.0,1.0,19.0,-999.0,0.0,0.0077519379844961,0.0155038759689922,0.0089285714285714,0.0070422535211267,0.0069930069930069,0.0,0.0,0.0,0.0,0.0137931034482758
303301,2007,-999.0,0.0011347057869995,0.0302539518009847,0.2098036084943318,0.2335000962093516,0.1494025480731186,0.0822210611314302,0.07829307000529,0.1872846852489821,0.1764846934697466,0.0263350402340892,0.0,0.466321243523316,0.4342105263157896,0.4129032258064516,0.5470588235294116,0.59375,0.7654320987654321,0.6712328767123288,0.0291106203573579,0.6901408450704226,0.5060975609756097,0.3013698630136987,0.518918918918919,11.0,19.0,32.0,11.0,2.0,32.0,32.0,26.0,32.0,13.0,19.0,41.0,0.010204081632653,0.0084745762711864,0.0077519379844961,0.0232558139534883,0.0089285714285714,0.0211267605633802,0.0139860139860139,0.0,0.0,0.0104166666666666,0.0330578512396694,0.0068965517241379
303301,2008,0.0173718128327262,0.0752147835953963,0.01788027986525,0.1365160466230241,0.1336347893015201,0.1697396533987497,0.1826818030684463,0.1739258214306707,0.0611754880467689,0.1982255615058748,0.0195074372104364,0.0015277316506144,0.466321243523316,0.4144736842105264,0.4838709677419356,0.6058823529411763,0.59375,0.7098765432098764,0.6712328767123288,0.0277052800642441,0.7535211267605634,0.5914634146341463,0.2808219178082192,0.3243243243243242,19.0,24.0,32.0,1.0,44.0,32.0,32.0,41.0,41.0,11.0,13.0,13.0,0.0,0.0254237288135593,0.0155038759689922,0.0,0.0357142857142857,0.0140845070422535,0.0,0.0,0.0194174757281553,0.0208333333333333,0.0330578512396694,0.0068965517241379
303301,2009,-999.0,-999.0,0.0189168178284529,0.1200702538719463,0.3928227823744468,0.0810318904803355,0.1676720657388496,0.1833303944042791,0.0866478755611232,0.0103109263847813,0.0011582540843696,0.0039853869146462,0.4455958549222798,0.5328947368421054,0.4774193548387097,0.6058823529411763,0.64375,0.6728395061728395,0.726027397260274,0.030716723549488,0.7042253521126761,0.5670731707317072,0.5,0.4756756756756756,41.0,26.0,36.0,17.0,41.0,42.0,41.0,41.0,19.0,19.0,20.0,37.0,0.010204081632653,0.0,0.0155038759689922,0.0232558139534883,0.0178571428571428,0.0140845070422535,0.0349650349650349,0.0081967213114754,0.0194174757281553,0.0104166666666666,0.0495867768595041,0.0137931034482758
303301,2010,0.0006164191650322,-999.0,0.0320678932365897,0.1152802171483314,0.1476813546276698,0.2366067895861359,0.1466299339761554,0.259272321166167,0.2804572502348888,0.0842458636399968,-999.0,0.0016605778811026,0.5077720207253886,0.4605263157894737,0.4838709677419356,0.6823529411764705,0.7375,0.7716049382716048,0.7328767123287673,0.0293113832563742,0.7535211267605634,0.4695121951219512,0.3904109589041095,0.5081081081081081,44.0,41.0,19.0,41.0,35.0,44.0,41.0,40.0,1.0,13.0,19.0,19.0,0.010204081632653,0.0084745762711864,0.0310077519379844,0.0542635658914728,0.0625,0.028169014084507,0.0209790209790209,0.0081967213114754,0.0,0.0416666666666666,0.0165289256198347,0.0137931034482758
303301,2011,0.0152423648080694,-999.0,0.0735294117647058,0.1646175954015647,0.2246488358668462,0.1169581387987655,0.0761411675295682,0.3253394463057661,0.1574277064411734,0.0758532491407561,0.0011582540843696,0.0041182331451345,0.5233160621761659,0.4802631578947369,0.4322580645161291,0.5,0.6125,0.7037037037037037,0.767123287671233,0.0287090945593254,0.7605633802816902,0.5914634146341463,0.3767123287671232,0.4486486486486486,44.0,37.0,11.0,11.0,19.0,42.0,1.0,32.0,19.0,19.0,19.0,19.0,0.0204081632653061,0.0254237288135593,0.0620155038759689,0.0155038759689922,0.0089285714285714,0.0070422535211267,0.0,0.0,0.0097087378640776,0.0104166666666666,0.024793388429752,0.0137931034482758
303301,2012,0.0211824040347436,0.0118333603501377,0.039647577092511,0.2227367076480919,0.3933038291321917,0.0619609084434596,0.1740844535220634,0.1886204667019338,0.0983923165257333,0.1044680681000719,0.0396854425749817,0.0017270009963467,0.4611398963730571,0.4868421052631578,0.4064516129032259,0.6117647058823529,0.675,0.6975308641975307,0.6643835616438357,0.0281068058622766,0.711267605633803,0.6280487804878048,0.6986301369863013,0.5351351351351351,1.0,1.0,7.0,44.0,19.0,44.0,41.0,32.0,44.0,19.0,41.0,1.0,0.0,0.0,0.0077519379844961,0.0232558139534883,0.0446428571428571,0.0492957746478873,0.0209790209790209,0.0081967213114754,0.0097087378640776,0.0104166666666666,0.0082644628099173,0.0068965517241379
303301,2013,0.0102549733818996,0.0153995785378505,0.0884944286084477,0.0054287082867635,0.1134308254762363,0.1407770831684735,0.250083123545338,0.1379533298066184,0.1783067126004802,0.1398769083206778,0.0409656181419166,0.0790435071404848,0.5233160621761659,0.4802631578947369,0.4645161290322581,0.5705882352941176,0.6000000000000001,0.6913580246913581,0.7054794520547945,0.0297129090544067,0.5492957746478874,0.5243902439024389,0.595890410958904,0.3243243243243242,2.0,26.0,19.0,41.0,41.0,41.0,41.0,1.0,19.0,19.0,11.0,19.0,0.0,0.0169491525423728,0.0077519379844961,0.0465116279069767,0.0714285714285714,0.056338028169014,0.0,0.0,0.0,0.03125,0.0165289256198347,0.0275862068965517
303301,2014,-999.0,-999.0,0.0058305260430163,0.1401884081111288,0.1084279391956898,0.1836670095750573,0.1581247328171757,0.328454711103274,0.1213070257855726,0.0203021341219726,0.0790660814435503,-999.0,0.3367875647668393,0.4144736842105264,0.470967741935484,0.5588235294117647,0.64375,0.8148148148148149,0.7397260273972602,0.0285083316603091,0.7394366197183099,0.5670731707317072,0.5821917808219178,0.427027027027027,2.0,41.0,2.0,42.0,41.0,41.0,41.0,44.0,19.0,19.0,1.0,19.0,0.0510204081632653,0.0423728813559322,0.0310077519379844,0.0387596899224806,0.0625,0.056338028169014,0.0419580419580419,0.0245901639344262,0.0097087378640776,0.0208333333333333,0.0,0.0344827586206896
303301,2015,0.0313253012048192,-999.0,0.0075796838559212,0.3568577359093086,0.1113142197421589,0.0717733639313128,0.0865909846577684,0.1423029448069123,0.0373734210251592,0.0911198145631844,0.03614971958059,0.0239123214878777,0.4922279792746113,0.4342105263157896,0.4580645161290322,0.5294117647058824,0.6812499999999999,0.8148148148148149,0.7945205479452055,0.0291106203573579,0.823943661971831,0.5487804878048781,0.547945205479452,0.572972972972973,20.0,44.0,23.0,23.0,35.0,42.0,41.0,35.0,41.0,19.0,19.0,19.0,0.0408163265306122,0.0338983050847457,0.0310077519379844,0.0697674418604651,0.0625,0.0422535211267605,0.0699300699300699,0.0245901639344262,0.0388349514563106,0.0520833333333333,0.0165289256198347,0.0344827586206896
303301,2016,0.0201176800224152,0.0332306694764143,-999.0,0.0228325083825642,0.1810659996151626,0.1869905832080398,0.0788011209803828,0.1458884382531005,0.1413508716985071,0.1533050915194629,0.048951475249939,6.642311524410495e-05,0.4507772020725389,0.3157894736842105,0.5677419354838712,0.6823529411764705,0.7875000000000001,0.7098765432098764,0.6506849315068493,0.0293113832563742,0.7253521126760564,0.597560975609756,0.4315068493150685,0.4756756756756756,44.0,19.0,19.0,37.0,32.0,41.0,41.0,41.0,11.0,11.0,44.0,19.0,0.0510204081632653,0.059322033898305,0.0232558139534883,0.0697674418604651,0.0714285714285714,0.056338028169014,0.0419580419580419,0.040983606557377,0.0485436893203883,0.0208333333333333,0.0082644628099173,0.0275862068965517
303301,2017,0.0405155505743905,-999.0,0.0004534853589012,0.2798978125498962,0.2823744467962286,0.1636464350716151,0.1739894551845343,0.2021983189325809,0.1436475623760309,0.203980497162497,0.0139600097537186,0.0524742610428429,0.533678756476684,0.4736842105263157,0.4774193548387097,0.6,0.6125,0.7469135802469136,0.7397260273972602,0.0293113832563742,0.7605633802816902,0.573170731707317,0.5342465753424658,0.3675675675675675,23.0,37.0,44.0,37.0,41.0,41.0,41.0,41.0,44.0,11.0,19.0,19.0,0.0204081632653061,0.0423728813559322,0.0387596899224806,0.0465116279069767,0.0535714285714285,0.0845070422535211,0.0629370629370629,0.0573770491803278,0.0388349514563106,0.0625,0.0495867768595041,0.0551724137931034
303301,2018,0.002970019613337,0.0330685686497001,0.0091992744234257,0.3118313907073288,0.3838753126803926,0.1438632586848144,0.0860209946325939,0.1658143772409334,0.1257438145944253,0.157541363600032,0.0283467446964155,0.0280969777482563,0.4922279792746113,0.4144736842105264,0.4,0.476470588235294,0.60625,0.6666666666666666,0.7123287671232877,0.0285083316603091,0.7394366197183099,0.6097560975609757,0.4794520547945205,0.5351351351351351,2.0,44.0,8.0,37.0,37.0,41.0,42.0,45.0,41.0,37.0,1.0,19.0,0.0612244897959183,0.0254237288135593,0.0310077519379844,0.0465116279069767,0.0625,0.0633802816901408,0.0489510489510489,0.0327868852459016,0.0388349514563106,0.0416666666666666,0.0082644628099173,0.0206896551724137
303301,2019,0.0287475483328663,-999.0,-999.0,0.0213954973654798,0.1226669232249374,0.0337105325631083,0.0899634256400513,0.1646975842003174,0.0303789539617914,0.02006234513628,0.0084125822970007,0.0122882763201594,0.4974093264248705,0.4276315789473684,0.4516129032258065,0.5941176470588234,0.8374999999999999,0.8703703703703703,0.821917808219178,0.0291106203573579,0.6549295774647889,0.597560975609756,0.5205479452054795,0.3675675675675675,37.0,2.0,44.0,41.0,46.0,44.0,41.0,41.0,19.0,44.0,20.0,2.0,0.0204081632653061,0.0169491525423728,0.0310077519379844,0.0465116279069767,0.0625,0.056338028169014,0.0839160839160839,0.0491803278688524,0.0388349514563106,0.03125,0.0165289256198347,0.0344827586206896
303301,2020,-999.0,-999.0,0.0035630992485099,0.1606258981318857,0.0967866076582643,0.172984094326185,0.1042606754381798,0.2302944806912361,0.1180185823154817,0.0255774918072096,0.014203852718849,-999.0,0.4870466321243524,0.4407894736842105,0.5419354838709678,0.5882352941176471,0.66875,0.7777777777777777,0.767123287671233,0.030716723549488,0.8098591549295775,0.4939024390243902,0.458904109589041,0.4432432432432433,37.0,41.0,44.0,41.0,41.0,41.0,41.0,41.0,41.0,19.0,20.0,44.0,0.0204081632653061,0.0677966101694915,0.0542635658914728,0.0465116279069767,0.0446428571428571,0.0492957746478873,0.0419580419580419,0.0491803278688524,0.058252427184466,0.09375,0.0495867768595041,0.0344827586206896
303301,2021,0.0020734099187447,0.1103906629923812,0.0005830526043016,0.2275267443717068,0.1134308254762363,0.1653873545936535,0.122262860399943,0.1810968083230471,0.158523854264537,0.1437135320917592,0.047366495976591,-999.0,0.4922279792746113,0.4144736842105264,0.4838709677419356,0.5941176470588234,0.6187499999999999,0.7777777777777777,0.7123287671232877,0.0297129090544067,0.7605633802816902,0.6524390243902439,0.5205479452054795,0.4162162162162163,12.0,19.0,41.0,41.0,41.0,35.0,41.0,41.0,23.0,19.0,11.0,20.0,0.0612244897959183,0.0423728813559322,0.0155038759689922,0.0387596899224806,0.0625,0.056338028169014,0.0209790209790209,0.0491803278688524,0.0485436893203883,0.0625,0.0165289256198347,0.0344827586206896
303301,2022,0.0439899131409358,0.0601394067109742,0.0329748639543923,0.1922401405077439,0.186453723301905,0.0817440848302603,0.2422932598679523,0.2964791629930053,0.1782545150850819,0.1254096395172248,0.0015240185320653,0.0005978080371969,0.4766839378238343,0.3157894736842105,0.5483870967741937,0.5294117647058824,0.5687500000000001,0.6975308641975307,0.773972602739726,0.0309174864485043,0.6971830985915495,0.426829268292683,0.4863013698630137,0.5027027027027027,37.0,23.0,45.0,19.0,19.0,41.0,41.0,41.0,18.0,19.0,19.0,19.0,0.0204081632653061,0.0423728813559322,0.0387596899224806,0.0387596899224806,0.0803571428571428,0.0704225352112676,0.0489510489510489,0.040983606557377,0.0485436893203883,0.0833333333333333,0.0495867768595041,0.0551724137931034
310201,1982,0.0007845334827682,-999.0,0.0020082923037056,0.3646814625578796,0.1069847989224552,0.0728020891034264,0.0456942003514938,0.0792335273026509,0.073702891742353,0.0236591799216689,0.0013411363082175,0.0,0.466321243523316,0.506578947368421,0.6064516129032258,0.5411764705882353,0.6187499999999999,0.6604938271604939,0.6506849315068493,0.0273037542662116,0.6690140845070423,0.6036585365853658,0.5753424657534247,0.4162162162162163,26.0,26.0,26.0,32.0,19.0,37.0,37.0,37.0,37.0,11.0,41.0,11.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
310201,1983,0.0093583636873073,-999.0,0.0033687483804094,0.128532652083666,0.1749086011160285,0.1016855266281554,0.061178929368736,0.1008640451419502,0.1168180394613216,0.0951162976580609,0.0443184589124603,0.00259050149452,0.4404145077720207,0.5657894736842106,0.6645161290322583,0.7705882352941176,0.6625000000000001,-999.0,-999.0,0.0283075687612929,0.6901408450704226,0.5914634146341463,0.3835616438356165,0.3783783783783783,11.0,41.0,41.0,32.0,37.0,37.0,37.0,37.0,37.0,11.0,11.0,11.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
310201,1984,-999.0,0.0402010050251256,0.0008421870951023,0.1564745329714194,0.1038098903213392,0.048824879322624,0.0431767444069728,0.1311937929818374,0.092076417162543,0.067540564303413,0.0,0.0,0.4818652849740932,0.5986842105263159,0.6258064516129033,0.7176470588235294,0.5874999999999999,0.6728395061728395,0.636986301369863,0.0277052800642441,0.6690140845070423,0.5182926829268293,0.4794520547945205,0.5135135135135134,32.0,32.0,32.0,37.0,37.0,37.0,37.0,37.0,37.0,26.0,14.0,41.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
310201,1985,0.0021854861305687,0.0,-999.0,0.193357815743254,0.2133923417356167,0.0473213579172271,0.0376668408302854,0.0599541527067536,0.0755298047812924,0.0819279034449684,0.0954035601072909,0.0,0.5906735751295338,0.5592105263157895,0.7483870967741936,0.6705882352941176,0.575,0.6358024691358024,0.589041095890411,0.026902228468179,0.6760563380281691,0.5426829268292682,0.4931506849315067,0.4648648648648648,41.0,41.0,37.0,37.0,32.0,37.0,37.0,37.0,37.0,26.0,26.0,26.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
310201,1986,-999.0,-999.0,0.0001295672454003,0.1832987386236628,0.1132384067731383,0.0648096858431589,0.0578539875552177,0.0755892552753776,0.095991230817413,0.0844856526256894,0.0281638624725676,0.0185984722683493,0.4559585492227979,0.5000000000000001,0.4451612903225806,0.664705882352941,0.58125,0.6851851851851851,0.6438356164383563,0.0283075687612929,0.6690140845070423,0.5487804878048781,0.5273972602739725,0.4972972972972974,26.0,32.0,11.0,37.0,37.0,37.0,37.0,37.0,37.0,26.0,37.0,26.0,-999.0,-999.0,0.1395348837209302,0.1705426356589147,0.1160714285714285,0.176056338028169,0.1468531468531468,0.1065573770491803,0.0776699029126213,0.0729166666666666,0.0413223140495867,0.0482758620689655
310201,1987,-999.0,0.0061598314151402,0.019305519564654,0.1941561551971898,0.0810082740042332,0.0656801456041782,0.0443642236260865,0.1595250690648328,0.146414030692139,0.0656222524178722,0.0431602048280907,0.0,0.4922279792746113,0.4407894736842105,0.5483870967741937,0.664705882352941,0.6812499999999999,0.6975308641975307,0.678082191780822,0.0283075687612929,0.7183098591549295,0.6341463414634146,0.636986301369863,0.3405405405405405,26.0,26.0,32.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,26.0,26.0,0.0408163265306122,0.0338983050847457,0.0542635658914728,0.0852713178294573,0.0714285714285714,0.0985915492957746,0.0769230769230769,0.0983606557377049,0.0679611650485436,0.0104166666666666,0.0330578512396694,0.0413793103448275
310201,1988,-999.0,0.0366347868374128,0.0,0.2034168928628453,0.2236867423513565,0.1601645960275382,0.0417042701752719,0.1109739610885793,0.0846643699759891,0.1549036847574135,0.031577663984394,0.0,0.5129533678756477,0.5855263157894737,0.6903225806451614,0.6588235294117647,0.6125,0.654320987654321,0.6506849315068493,0.0275045171652278,0.711267605633803,0.5670731707317072,0.3698630136986302,0.4648648648648648,44.0,34.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,26.0,26.0,28.0,0.0,0.0423728813559322,0.0852713178294573,0.0930232558139534,0.1071428571428571,0.0633802816901408,0.0769230769230769,0.0655737704918032,0.0388349514563106,0.0729166666666666,0.0413223140495867,0.0068965517241379
